entity_id	valid	rejected	polled	electors	UPFA	UNP	ITAK	JHU	SLMC	UPF	EPDP	JSP	USP	CDUA	NLF	DPLF	IP1D	UMPA	ULF	IP7D	NPP	SMBP	IP9D	IP6D	S	IP5D	SLPF	IP8D	IP3D	IP2D	RJP	IP4D	SLNF	TLP	SLMK	SEP	DUNF	IP4-ED	IP3-ED	IP1-ED	IP2-ED	;P7D	;P4D
EC-05D	51429.0	4958.999999999999	56388.000000000015	76543.99999999999	22747.00000000001	25329.999999999993	0	2610.9999999999986	0	0	0	81.00000000000003	383.0000000000001	0	32.0	0	4.9999999999999964	0	0	0	90.00000000000001	4.0	0	79.99999999999994	2.0	14.0	1.0	0	19.999999999999986	3.000000000000001	7.0	4.9999999999999964	6.000000000000002	4.9999999999999964	3.000000000000001	0	0	0	0	0	0	0	0
EC-05P	8641	177	8818	8818	5093	3014	0	512	0	0	0	3	5	0	3	0	1	0	0	0	4	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
EC-06	327609.00000000006	24412.99999999998	352022.0	443505.99999999994	82945.0	176971.0000000001	0	4453.999999999997	0	49728.00000000002	0	532.0	1426.0	10735.999999999996	187.00000000000003	0	0	0	0	0	0	53.00000000000001	0	0	22.999999999999996	0	10.999999999999998	0	0	0	79.0	0	26.00000000000001	188.00000000000014	0	0	0	95.00000000000004	72.00000000000004	44.999999999999986	37.99999999999999	0	0
EC-06A	179671.99999999994	13593.999999999996	193265.99999999997	239510.99999999997	25989.0	100350.00000000003	0	2616.9999999999995	0	41563.0	0	371.9999999999999	1018.9999999999999	7331.0	112.99999999999999	0	0	0	0	0	0	22.999999999999993	0	0	12.000000000000002	0	6.000000000000001	0	0	0	72.00000000000001	0	11.0	58.0	0	0	0	54.000000000000036	36.00000000000001	18.999999999999996	27.000000000000018	0	0
EC-06B	47941.999999999985	2896.0000000000005	50838.0	65043.99999999999	15964.00000000001	25390.000000000004	0	592.9999999999998	0	4181.999999999999	0	27.000000000000004	144.0	1563.0000000000005	11.0	0	0	0	0	0	0	7.9999999999999964	0	0	0.9999999999999996	0	0.0	0	0	0	0.9999999999999996	0	3.000000000000001	24.999999999999993	0	0	0	13.000000000000005	9.0	5.0	3.000000000000001	0	0
EC-06C	43796.99999999999	3732.0	47528.999999999985	61867.99999999998	16961.999999999996	25312.99999999999	0	630.0000000000001	0	574.0000000000003	0	77.00000000000003	72.99999999999999	87.99999999999999	15.999999999999995	0	0	0	0	0	0	8.999999999999995	0	0	6.000000000000002	0	1.9999999999999993	0	0	0	3.000000000000001	0	3.9999999999999987	3.9999999999999987	0	0	0	15.0	10.999999999999998	8.999999999999995	0.9999999999999997	0	0
EC-06D	49091.0	4027.9999999999995	53118.99999999999	69813.0	20607.000000000007	22768.0	0	395.00000000000017	0	3170.0	0	51.00000000000002	188.0	1696.9999999999998	42.00000000000001	0	0	0	0	0	0	11.000000000000005	0	0	4.000000000000002	0	2.9999999999999996	0	0	0	2.9999999999999996	0	7.0	99.00000000000003	0	0	0	13.0	16.000000000000007	11.000000000000005	5.999999999999999	0	0
EC-06P	7107	163	7270	7270	3423	3150	0	219	0	239	0	5	2	57	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0
EC-07	541511.0000000005	30379.999999999967	571890.9999999998	734712.9999999994	306384.99999999994	209398.9999999999	0	22826.00000000001	0	0	0	626.0000000000002	456.0000000000001	0	457.0000000000005	0	121.00000000000004	0	674.0000000000008	32.00000000000002	0	73.99999999999989	163.99999999999986	25.00000000000001	28.000000000000004	31.999999999999982	13.000000000000002	64.00000000000006	44.00000000000002	19.00000000000001	38.00000000000002	12.999999999999998	20.99999999999999	0	0	0	0	0	0	0	0	0	0
EC-07A	34217.000000000015	1489.0000000000002	35706.0	48386.99999999999	18002.000000000004	14116.999999999998	0	1944.0000000000002	0	0	0	40.0	29.999999999999993	0	11.000000000000007	0	7.0	0	36.99999999999999	3.0000000000000004	0	1.9999999999999998	10.0	0.0	0.0	0.0	1.9999999999999998	0.9999999999999999	3.0000000000000004	0.0	7.999999999999999	0.0	0.0	0	0	0	0	0	0	0	0	0	0
EC-07B	46584.99999999999	2384.0	48969.00000000002	63494.99999999999	26434.999999999993	17289.0	0	2544.0	0	0	0	80.0	24.999999999999993	0	98.99999999999996	0	14.000000000000005	0	45.000000000000014	1.0	0	10.999999999999998	12.999999999999996	0.0	0.0	4.0	3.000000000000001	5.0	2.0	2.0	7.000000000000003	0.0	6.000000000000002	0	0	0	0	0	0	0	0	0	0
EC-07C	45566.000000000015	2463.9999999999995	48030.000000000015	62180.0	29806.999999999996	14377.000000000004	0	1187.0	0	0	0	37.000000000000014	25.000000000000004	0	24.000000000000014	0	9.000000000000002	0	45.999999999999986	3.0000000000000018	0	4.999999999999999	12.000000000000007	3.0000000000000018	2.0	0.0	1.0	14.000000000000005	1.0	3.0000000000000018	3.0000000000000018	1.0	6.0000000000000036	0	0	0	0	0	0	0	0	0	0
EC-07D	59749.99999999999	3369.0000000000005	63119.0	80943.0	34839.99999999999	22243.000000000004	0	2410.999999999998	0	0	0	82.99999999999999	48.999999999999986	0	16.0	0	11.999999999999996	0	45.0	4.999999999999998	0	4.0	18.0	4.999999999999998	2.999999999999999	4.0	0.0	4.999999999999998	2.0	1.0	2.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0
EC-07E	67483.00000000001	4371.000000000002	71854.00000000003	86342.99999999997	38633.00000000002	27439.999999999996	0	1118.9999999999995	0	0	0	50.00000000000003	67.00000000000001	0	15.0	0	10.0	0	82.00000000000001	4.000000000000001	0	8.999999999999998	24.00000000000001	5.0	2.0000000000000004	3.0000000000000013	1.0000000000000002	3.0000000000000013	8.000000000000002	2.0000000000000004	2.0000000000000004	2.0000000000000004	2.0000000000000004	0	0	0	0	0	0	0	0	0	0
EC-07F	62368.999999999985	4727.0	67095.99999999999	83381.00000000003	35936.00000000001	24571.999999999996	0	1368.0000000000007	0	0	0	76.99999999999997	57.99999999999998	0	41.99999999999998	0	5.0	0	212.99999999999997	7.000000000000001	0	8.0	28.000000000000004	5.0	4.0	8.999999999999996	2.9999999999999996	11.000000000000002	11.000000000000002	2.9999999999999996	5.999999999999999	0.0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0
EC-07G	51355.0	2913.0000000000014	54268.000000000015	73009.0	29413.0	19408.000000000007	0	2266.9999999999986	0	0	0	53.0	44.0	0	38.00000000000002	0	21.000000000000004	0	49.000000000000014	2.9999999999999982	0	17.000000000000007	13.0	5.9999999999999964	0.9999999999999996	2.9999999999999982	0.9999999999999996	3.9999999999999982	3.9999999999999982	1.9999999999999991	2.9999999999999982	4.999999999999999	0.0	0	0	0	0	0	0	0	0	0	0
EC-07H	48879.000000000015	2227.0000000000005	51106.0	70204.0	20779.0	23585.000000000004	0	4166.000000000001	0	0	0	84.99999999999999	55.99999999999998	0	110.00000000000003	0	4.999999999999998	0	60.000000000000014	2.0	0	2.9999999999999996	11.0	1.0	4.0	0.0	0.0	4.999999999999998	4.999999999999998	0.0	1.0	1.0	0.0	0	0	0	0	0	0	0	0	0	0
EC-07I	55526.99999999999	3006.999999999999	58534.000000000015	76101.00000000003	30897.000000000015	21248.999999999993	0	3095.0	0	0	0	63.99999999999999	53.999999999999986	0	48.999999999999986	0	15.999999999999998	0	42.0	3.9999999999999996	0	9.0	15.999999999999998	0.0	5.999999999999999	5.0	0.9999999999999999	6.999999999999999	5.0	3.9999999999999996	2.9999999999999996	0.9999999999999999	0.0	0	0	0	0	0	0	0	0	0	0
EC-07J	51970.00000000003	3135.0000000000005	55105.0	72566.00000000001	30647.999999999996	19416.999999999996	0	1667.0000000000002	0	0	0	48.00000000000001	41.99999999999999	0	29.999999999999993	0	21.999999999999996	0	51.000000000000014	0.0	0	3.0000000000000004	19.000000000000007	0.0	1.9999999999999998	3.9999999999999996	0.9999999999999999	7.999999999999999	1.9999999999999998	1.9999999999999998	3.0000000000000004	0.0	0.9999999999999999	0	0	0	0	0	0	0	0	0	0
EC-07P	17810	294	18104	18104	10995	5702	0	1058	0	0	0	9	6	0	23	0	0	0	4	0	0	3	0	0	4	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0
EC-08	400232.9999999996	22769.0	423002.00000000006	563390.0000000002	241235.0000000002	139632.99999999997	0	16228.999999999995	0	0	0	718.0000000000001	1526.0000000000007	0	192.00000000000023	0	52.00000000000001	0	0	244.99999999999986	0	33.000000000000014	0	116.99999999999999	25.999999999999993	33.99999999999999	21.000000000000004	0	36.00000000000001	34.0	0	22.999999999999996	29.00000000000003	50.00000000000002	0	0	0	0	0	0	0	0	0
EC-08A	58202.0	4545.0	62747.00000000001	80259.00000000001	33050.99999999999	23262.0	0	1197.0000000000005	0	0	0	122.99999999999996	376.0000000000001	0	29.000000000000014	0	11.0	0	0	62.99999999999999	0	3.0000000000000013	0	35.99999999999999	1.9999999999999998	12.000000000000005	0.9999999999999999	0	7.999999999999999	12.000000000000005	0	3.0000000000000013	5.000000000000002	7.999999999999999	0	0	0	0	0	0	0	0	0
EC-08B	54632.99999999998	3845.9999999999986	58478.99999999998	79918.00000000003	34158.00000000001	18581.999999999996	0	1420.999999999999	0	0	0	117.99999999999997	226.0	0	17.99999999999999	0	9.999999999999991	0	0	34.000000000000036	0	4.999999999999996	0	14.999999999999998	2.9999999999999996	7.000000000000002	4.999999999999996	0	2.0	5.999999999999999	0	4.999999999999996	4.0	14.000000000000004	0	0	0	0	0	0	0	0	0
EC-08C	59282.00000000001	3427.000000000001	62709.00000000001	82330.00000000003	35747.000000000015	21318.0	0	1733.0	0	0	0	91.0	252.99999999999997	0	19.999999999999996	0	4.0	0	0	48.99999999999998	0	4.999999999999999	0	25.0	5.999999999999998	1.0	1.0	0	5.999999999999998	2.0	0	8.0	6.999999999999999	5.999999999999998	0	0	0	0	0	0	0	0	0
EC-08D	51140.000000000015	2958.0	54097.99999999999	74433.99999999999	31927.00000000002	16878.999999999996	0	1987.9999999999998	0	0	0	102.0	166.99999999999997	0	16.999999999999996	0	7.0	0	0	20.999999999999996	0	7.0	0	7.0	0.9999999999999999	0.9999999999999999	1.9999999999999998	0	2.999999999999999	3.9999999999999996	0	0.9999999999999999	1.9999999999999998	3.9999999999999996	0	0	0	0	0	0	0	0	0
EC-08E	49490.999999999985	2365.000000000001	51856.00000000002	71811.99999999999	30360.000000000004	16473.000000000004	0	2331.0000000000005	0	0	0	98.99999999999999	148.0	0	16.000000000000004	0	6.0	0	0	15.000000000000005	0	4.000000000000001	0	4.000000000000001	6.999999999999999	5.000000000000002	3.0	0	5.000000000000002	3.0	0	2.0000000000000004	3.0	6.999999999999999	0	0	0	0	0	0	0	0	0
EC-08F	57090.99999999999	1999.0	59090.00000000001	78464.99999999997	32967.0	19458.000000000007	0	4309.000000000002	0	0	0	84.00000000000001	145.99999999999997	0	52.00000000000001	0	7.000000000000001	0	0	25.000000000000004	0	3.999999999999999	0	9.999999999999996	2.999999999999999	2.999999999999999	7.999999999999998	0	5.999999999999998	2.999999999999999	0	0.0	1.9999999999999996	3.999999999999999	0	0	0	0	0	0	0	0	0
EC-08G	57716.99999999997	3422.0000000000005	61139.0	83288.0	34824.00000000001	19996.0	0	2462.0000000000014	0	0	0	91.99999999999994	203.99999999999991	0	36.0	0	6.999999999999999	0	0	36.99999999999999	0	4.999999999999997	0	19.99999999999999	4.000000000000001	4.999999999999997	1.0000000000000002	0	4.999999999999997	4.000000000000001	0	3.0	6.0	6.0	0	0	0	0	0	0	0	0	0
EC-08P	12677	207	12884	12884	8201	3665	0	788	0	0	0	9	6	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
EC-09	279310.00000000035	17723.99999999999	297033.9999999999	392948.9999999998	178894.99999999997	98876.99999999999	0	0	0	0	0	328.00000000000006	238.99999999999997	0	195.0000000000001	0	41.00000000000003	0	252.00000000000009	26.000000000000014	0	105.00000000000001	0	21.000000000000004	31.0	61.999999999999986	11.999999999999998	139.0	23.0	31.999999999999986	0	5.9999999999999964	26.0	0	0	0	0	0	0	0	0	0	0
EC-09A	57568.000000000015	4438.000000000001	62006.0	85562.99999999999	34604.000000000015	22582.000000000007	0	0	0	0	0	70.00000000000003	51.000000000000014	0	85.99999999999994	0	3.0000000000000018	0	60.99999999999998	12.000000000000007	0	14.999999999999998	0	0.0	7.999999999999999	18.999999999999993	1.9999999999999998	37.999999999999986	3.0000000000000018	7.000000000000001	0	0.9999999999999999	6.0000000000000036	0	0	0	0	0	0	0	0	0	0
EC-09B	49976.000000000015	2717.000000000001	52693.0	72045.00000000001	32017.000000000004	17630.99999999999	0	0	0	0	0	67.99999999999997	44.00000000000001	0	39.00000000000001	0	20.000000000000018	0	49.00000000000001	3.000000000000001	0	29.000000000000004	0	6.000000000000002	5.000000000000004	9.000000000000002	2.000000000000001	35.00000000000001	5.000000000000004	10.000000000000009	0	1.0000000000000004	3.000000000000001	0	0	0	0	0	0	0	0	0	0
EC-09C	71528.0	4121.0	75649.00000000006	98375.99999999999	48743.99999999996	22472.000000000007	0	0	0	0	0	68.00000000000001	59.99999999999998	0	27.00000000000001	0	8.000000000000002	0	54.00000000000002	4.000000000000001	0	14.000000000000007	0	4.000000000000001	7.0000000000000036	8.000000000000002	6.000000000000002	37.0	3.000000000000001	6.000000000000002	0	0.0	6.000000000000002	0	0	0	0	0	0	0	0	0	0
EC-09D	91787.00000000003	6310.999999999998	98098.0	128377.00000000003	57860.99999999998	33449.0	0	0	0	0	0	121.00000000000001	82.99999999999999	0	35.99999999999999	0	8.999999999999998	0	82.00000000000003	6.999999999999998	0	30.99999999999999	0	10.999999999999996	10.999999999999996	25.999999999999996	0.9999999999999998	27.999999999999993	10.999999999999996	6.999999999999998	0	3.999999999999999	8.999999999999998	0	0	0	0	0	0	0	0	0	0
EC-09P	8451	137	8588	8588	5669	2743	0	0	0	0	0	1	1	0	7	0	1	0	6	0	0	16	0	0	0	0	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0
EC-10	280627.99999999994	20956.0	301584.00000000023	648335.0000000009	0	0	256110.99999999988	93.99999999999997	277.9999999999999	0	18169.000000000004	0	279.00000000000006	0	265.00000000000006	0	5147.000000000006	0	0	0	0	0	0	0	70.00000000000001	0	0	0	0	149.99999999999994	64.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0
EC-10A	15453.999999999989	1281.9999999999998	16736.000000000004	51911.00000000003	0	0	13910.999999999995	4.0	41.00000000000001	0	1405.9999999999993	0	14.000000000000002	0	10.999999999999998	0	50.99999999999996	0	0	0	0	0	0	0	3.0000000000000004	0	0	0	0	8.0	5.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0
EC-10B	26358.000000000004	2543.0	28901.000000000004	61283.0	0	0	24240.0	8.999999999999996	8.999999999999996	0	1512.9999999999998	0	42.00000000000001	0	32.0	0	485.0	0	0	0	0	0	0	0	7.000000000000001	0	0	0	0	15.000000000000004	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0
EC-10C	21386.0	1631.0	23016.999999999996	64433.99999999999	0	0	18498.999999999996	5.0	6.999999999999999	0	2395.0	0	26.999999999999996	0	24.999999999999996	0	405.0	0	0	0	0	0	0	0	8.0	0	0	0	0	8.0	6.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0
EC-10D	28158.000000000004	2268.0	30425.999999999996	65218.00000000001	0	0	23779.0	20.0	11.0	0	3239.000000000001	0	35.99999999999999	0	54.00000000000001	0	980.0000000000001	0	0	0	0	0	0	0	11.0	0	0	0	0	22.0	5.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0
EC-10E	29494.999999999996	2444.9999999999995	31939.999999999993	61403.00000000001	0	0	26804.999999999993	11.999999999999998	15.999999999999996	0	2108.0	0	31.999999999999993	0	35.99999999999999	0	452.9999999999999	0	0	0	0	0	0	0	8.999999999999998	0	0	0	0	14.999999999999996	8.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0
EC-10F	25507.000000000015	1956.0000000000005	27463.0	54087.00000000001	0	0	24171.999999999993	12.000000000000004	13.0	0	874.0000000000001	0	25.0	0	23.0	0	362.00000000000006	0	0	0	0	0	0	0	6.000000000000002	0	0	0	0	15.0	5.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0
EC-10G	23371.999999999996	1028.0	24400.0	45457.0	0	0	22400.00000000001	5.000000000000001	2.0	0	676.0	0	22.000000000000004	0	9.000000000000002	0	247.99999999999997	0	0	0	0	0	0	0	1.0	0	0	0	0	5.999999999999998	2.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0
EC-10H	32723.99999999999	2966.0	35690.0	57379.0	0	0	30882.0	9.0	7.9999999999999964	0	1251.9999999999998	0	24.0	0	18.999999999999996	0	492.00000000000006	0	0	0	0	0	0	0	6.0	0	0	0	0	24.0	7.9999999999999964	0	0	0	0	0	0	0	0	0	0	0	0
EC-10I	25658.999999999993	1465.0000000000002	27124.000000000004	67671.99999999999	0	0	22320.999999999996	5.000000000000001	14.0	0	2431.0	0	31.999999999999996	0	29.999999999999996	0	800.0	0	0	0	0	0	0	0	5.000000000000001	0	0	0	0	14.0	7.0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10J	18630.0	1120.0	19750.000000000004	57460.0	0	0	16352.999999999998	4.0	151.0	0	1709.9999999999995	0	5.999999999999999	0	13.000000000000002	0	360.0	0	0	0	0	0	0	0	10.999999999999998	0	0	0	0	17.0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0
EC-10K	29938.999999999993	2212.999999999999	32151.999999999993	57975.0	0	0	29574.000000000007	8.0	5.0	0	144.99999999999997	0	18.0	0	6.000000000000003	0	170.99999999999997	0	0	0	0	0	0	0	2.0	0	0	0	0	6.000000000000003	4.0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10P	3946	39	3985	4056	0	0	3175	1	1	0	420	0	1	0	7	0	340	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-11	120848.00000000003	9664.999999999998	130512.99999999997	230846.99999999988	6415.000000000001	16213.000000000002	90252.00000000006	73.00000000000001	0	0	1083.9999999999995	0	258.0	0	56.99999999999998	6027.999999999999	24.000000000000007	0	0	3.999999999999997	0	57.000000000000014	217.00000000000003	18.0	0	57.00000000000001	0	16.0	47.00000000000001	16.000000000000007	5.000000000000001	7.000000000000001	0	0	0	0	0	0	0	0	0	0	0
EC-11A	31850.000000000004	2726.000000000002	34576.0	72980.00000000006	179.00000000000009	4412.999999999999	25630.999999999993	1.9999999999999993	0	0	476.00000000000006	0	92.00000000000001	0	5.999999999999999	944.9999999999993	6.999999999999998	0	0	1.9999999999999993	0	16.99999999999999	43.00000000000003	3.9999999999999987	0	0.0	0	2.9999999999999996	22.000000000000004	1.9999999999999993	3.9999999999999987	1.9999999999999993	0	0	0	0	0	0	0	0	0	0	0
EC-11B	56386.0	4846.000000000003	61231.99999999999	100185.00000000001	4713.0	10723.999999999998	35012.00000000001	58.000000000000014	0	0	487.99999999999994	0	157.99999999999997	0	43.999999999999964	4908.000000000001	12.999999999999996	0	0	2.0	0	37.00000000000001	113.00000000000003	10.000000000000004	0	57.00000000000001	0	12.000000000000005	21.999999999999982	9.000000000000002	1.0	5.000000000000002	0	0	0	0	0	0	0	0	0	0	0
EC-11C	28567.0	1894.9999999999993	30462.000000000004	53438.99999999998	391.00000000000017	276.9999999999999	27667.0	3.000000000000001	0	0	68.00000000000001	0	7.000000000000001	0	4.000000000000002	71.00000000000003	4.000000000000002	0	0	0.0	0	2.000000000000001	59.99999999999999	4.000000000000002	0	0.0	0	1.0000000000000004	3.000000000000001	5.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
EC-11P	4045	198	4243	4243	1132	799	1942	10	0	0	52	0	1	0	3	104	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-12	241375.0	12648.00000000001	254023.0	308659.9999999999	26268.000000000015	6151.000000000002	161011.0	16.999999999999986	43131.00000000004	0	2555.999999999999	31.999999999999996	71.00000000000003	0	118.99999999999994	1010.0	102.00000000000001	366.00000000000006	0	29.999999999999975	0	0	0	34.000000000000014	0	20.99999999999999	155.00000000000014	84.00000000000001	25.999999999999996	64.99999999999999	24.00000000000003	53.00000000000001	49.00000000000003	0	0	0	0	0	0	0	0	0	0
EC-12A	70783.0	3861.999999999999	74644.99999999999	86626.00000000001	2705.9999999999995	1364.0000000000005	43502.999999999985	3.0000000000000004	22244.0	0	568.0000000000002	6.999999999999996	14.999999999999998	0	41.00000000000001	44.00000000000001	52.00000000000001	37.999999999999986	0	13.000000000000002	0	0	0	4.999999999999999	0	1.9999999999999991	75.00000000000001	29.999999999999996	4.999999999999999	19.999999999999996	3.9999999999999982	12.000000000000002	31.999999999999986	0	0	0	0	0	0	0	0	0	0
EC-12B	105811.00000000001	5592.000000000002	111402.99999999999	141189.9999999999	22716.000000000007	3819.0000000000005	57143.99999999999	5.999999999999999	19612.00000000001	0	1099.0	23.999999999999996	36.00000000000001	0	57.0	711.0	37.000000000000014	307.00000000000006	0	11.999999999999998	0	0	0	22.000000000000004	0	16.999999999999996	72.00000000000001	31.0	16.999999999999996	36.00000000000001	5.999999999999999	18.000000000000004	11.999999999999998	0	0	0	0	0	0	0	0	0	0
EC-12C	60118.0	3125.0000000000005	63243.00000000001	76111.99999999999	299.00000000000006	876.9999999999999	57051.99999999999	4.999999999999997	651.9999999999998	0	820.9999999999998	0.9999999999999998	19.99999999999999	0	19.99999999999999	248.0	13.000000000000002	11.999999999999996	0	4.999999999999997	0	0	0	7.000000000000002	0	1.9999999999999996	7.000000000000002	22.0	3.999999999999999	8.999999999999998	14.000000000000004	23.0	4.999999999999997	0	0	0	0	0	0	0	0	0	0
EC-12P	4663	69	4732	4732	547	91	3312	3	623	0	68	0	0	0	1	7	0	9	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-13	289829.0000000001	18263.99999999999	308625.00000000035	389650.99999999994	111746.99999999993	42120.99999999997	55532.99999999999	1129.9999999999998	76563.00000000001	0	1611.0000000000002	65.99999999999999	104.00000000000004	0	49.99999999999994	0	0.9999999999999997	335.0	45.99999999999997	9.999999999999998	0	85.00000000000001	4.000000000000001	19.999999999999986	0	39.999999999999964	271.9999999999997	26.000000000000007	55.00000000000003	0.9999999999999997	4.999999999999998	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-13A	90425.0	7060.999999999999	97561.00000000004	132371.0	55729.00000000001	31524.99999999999	62.0	945.0000000000002	1681.0000000000002	0	231.99999999999997	33.00000000000001	48.99999999999999	0	28.000000000000004	0	0.0	66.00000000000001	30.000000000000014	3.999999999999999	0	7.000000000000001	0.0	1.9999999999999996	0	7.000000000000001	16.999999999999993	3.0	3.0	0.0	1.9999999999999996	0.0	0	0	0	0	0	0	0	0	0	0	0
EC-13B	47862.000000000015	2955.0000000000005	50893.999999999985	63165.99999999999	19117.000000000004	1663.9999999999998	8976.0	1.0	17687.999999999996	0	177.99999999999997	8.0	4.0	0	9.999999999999998	0	0.0	109.00000000000003	3.0	2.0	0	21.000000000000004	0.0	3.0	0	6.999999999999998	65.99999999999999	1.0	2.0	0.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
EC-13C	46504.0	2506.0	49231.0	60456.0	9189.0	971.0	13842.000000000005	2.0	21978.000000000004	0	252.00000000000003	6.0	4.0	0	4.0	0	0.0	84.0	5.0	0.0	0	16.0	2.0	2.0	0	15.0	65.00000000000001	18.999999999999996	45.00000000000002	0.0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0
EC-13D	94950.00000000004	5227.000000000005	100331.99999999993	123051.00000000004	22192.0	5723.000000000001	31890.000000000004	81.0	33786.99999999999	0	922.9999999999998	17.999999999999993	44.99999999999999	0	7.999999999999997	0	0.9999999999999997	71.0	7.000000000000004	3.9999999999999987	0	40.99999999999999	1.9999999999999993	12.999999999999998	0	11.0	122.00000000000003	2.999999999999999	5.0	0.9999999999999997	0.9999999999999997	0.9999999999999997	0	0	0	0	0	0	0	0	0	0	0
EC-13P	10088	515	10607	10607	5520	2238	763	101	1429	0	26	1	2	0	0	0	0	5	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-14	182930.0	8863.000000000004	191793.00000000006	233345.00000000006	31052.999999999996	15692.999999999998	69086.99999999997	790.9999999999995	65191.0	0	539.9999999999998	0	0	0	87.0	0	60.99999999999998	117.0	0	0	0	65.0	0	58.0	0	53.00000000000002	0	0	22.999999999999993	18.99999999999999	82.00000000000006	9.999999999999998	0	0	0	0	0	0	0	0	0	0	0
EC-14A	41519.99999999999	2423.9999999999995	43944.00000000001	63160.999999999985	19606.999999999996	10346.000000000002	6177.999999999998	563.0000000000001	4646.999999999999	0	61.0	0	0	0	11.999999999999993	0	11.0	32.000000000000014	0	0	0	11.999999999999993	0	9.000000000000002	0	13.999999999999995	0	0	13.999999999999995	1.0000000000000004	11.0	2.000000000000001	0	0	0	0	0	0	0	0	0	0	0
EC-14B	67347.00000000001	3072.9999999999995	70420.0	86276.99999999999	6228.999999999999	3192.9999999999995	43880.00000000001	119.0	13377.999999999996	0	392.99999999999994	0	0	0	35.00000000000001	0	15.999999999999996	33.0	0	0	0	9.999999999999998	0	17.0	0	12.999999999999995	0	0	5.999999999999999	3.999999999999999	17.0	3.999999999999999	0	0	0	0	0	0	0	0	0	0	0
EC-14C	65425.000000000015	3080.0	68504.99999999999	74868.99999999999	1853.9999999999998	688.9999999999999	17005.0	20.999999999999996	45523.0	0	48.99999999999998	0	0	0	31.99999999999999	0	31.000000000000004	49.99999999999997	0	0	0	41.99999999999999	0	30.00000000000001	0	26.000000000000007	0	0	1.9999999999999993	14.000000000000002	53.0	3.9999999999999987	0	0	0	0	0	0	0	0	0	0	0
EC-14D	330	13	343	457	1	2	132	0	193	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EC-14P	8308	273	8581	8581	3362	1463	1892	88	1450	0	37	0	0	0	8	0	2	2	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15	793359.9999999993	40260.999999999905	833908.0000000015	1124479.0000000014	412156.99999999977	340768.0000000003	0	37459.0	0	0	0	1058.0000000000002	264.99999999999994	0	349.0000000000002	0	24.000000000000018	549.9999999999991	191.00000000000009	19.999999999999993	0	63.999999999999986	70.00000000000001	10.999999999999998	25.000000000000018	53.00000000000009	28.000000000000025	34.000000000000014	35.99999999999998	17.000000000000025	16.999999999999986	23.00000000000001	47.99999999999999	54.00000000000002	39.00000000000002	0	0	0	0	0	0	0	0
EC-15A	62355.00000000002	3061.0000000000014	65441.999999999985	88822.0	36036.999999999985	25377.0	0	794.9999999999998	0	0	0	31.000000000000004	16.000000000000004	0	11.000000000000002	0	1.0000000000000002	40.99999999999999	8.999999999999991	4.000000000000001	0	4.000000000000001	8.000000000000002	0.0	2.0000000000000004	2.0000000000000004	3.0	7.000000000000003	1.0000000000000002	0.0	0.0	0.0	3.0	1.0000000000000002	2.0000000000000004	0	0	0	0	0	0	0	0
