entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
EC-22A	52683.00000000001	794.9999999999999	53478.00000000001	70141.99999999999	28939.0	22989.000000000004	329.0	158.99999999999997	133.0	134.0
EC-22B	39669.00000000001	696.0000000000002	40365.0	54044.00000000001	22942.0	16086.000000000004	307.0	131.99999999999997	98.00000000000001	104.00000000000003
EC-22C	38815.0	751.0000000000001	39566.0	54932.99999999999	24126.0	14150.000000000002	196.99999999999994	140.00000000000003	86.99999999999996	114.99999999999997
EC-22D	35720.0	761.0000000000001	36481.00000000001	49996.00000000001	21224.0	13898.999999999996	259.00000000000006	144.00000000000003	83.99999999999999	110.0
EC-22E	45569.99999999999	802.9999999999998	46372.99999999999	63001.0	25400.0	19367.000000000007	350.00000000000006	209.00000000000003	143.0	101.00000000000001
EC-22F	31531.999999999985	603.9999999999998	32136.000000000004	42338.0	17156.0	13854.000000000004	224.0	113.0	78.0	107.00000000000001
EC-22G	40952.00000000001	992.0	41944.0	57327.99999999998	21929.999999999996	18200.0	408.9999999999999	180.0	122.99999999999997	110.0
EC-22H	42062.99999999999	602.0	42665.0	56450.99999999999	23339.999999999996	18037.999999999996	298.0	137.0	131.0	118.99999999999999
EC-22I	37700.00000000001	915.0000000000003	38615.0	52714.0	18793.0	18179.000000000004	375.0	131.0	128.0	93.99999999999999
EC-22P	12888	220	13108	13108	7826	4945	11	57	15	34
LK	7561526.000000029	151706.00000000055	7713232.000000036	11158879.999999957	4709205.000000001	2715283.0000000014	58888.00000000001	32650.999999999953	22752.00000000018	22749.000000000007
