entity_id	valid	rejected	polled	electors	UPFA	NDF	DUNF	JSP	UDF	Ind 1	SLLP	NSH	Ind 5	Ind 3	ONF	USP	LF	Ind 2	SEP	NA	Ind 4	JP	PNF	RPP	UNAF	ACAKO
EC-07H	54037.99999999999	312.0000000000001	54349.999999999985	71575.00000000001	25797.0	27625.000000000004	75.00000000000001	94.00000000000001	72.99999999999999	64.0	37.0	34.99999999999999	17.0	44.0	30.000000000000007	34.0	19.999999999999993	30.000000000000007	9.999999999999996	6.999999999999997	11.999999999999998	4.999999999999998	5.999999999999999	9.999999999999996	2.0	11.0
EC-07I	65526.0	370.9999999999999	65897.0	84872.00000000001	40321.0	24345.000000000007	113.99999999999999	145.00000000000003	82.00000000000003	91.0	79.00000000000001	31.999999999999996	10.0	66.00000000000004	41.000000000000014	39.0	21.0	47.99999999999999	19.0	9.0	5.999999999999999	6.999999999999999	11.999999999999998	11.999999999999998	11.0	15.999999999999998
EC-07J	58922.99999999998	328.99999999999994	59251.999999999985	76190.00000000001	39435.00000000001	18606.000000000004	149.99999999999997	153.00000000000003	91.00000000000001	92.99999999999999	65.99999999999999	43.00000000000001	17.999999999999996	46.00000000000003	32.99999999999999	35.99999999999999	14.999999999999996	55.000000000000014	12.999999999999995	14.999999999999996	12.000000000000002	8.999999999999998	14.000000000000002	7.999999999999999	7.999999999999999	3.9999999999999996
EC-07P	23628	220	23848	23848	15640	7905	15	6	4	13	3	3	0	3	4	4	11	4	4	0	3	3	0	1	2	0
EC-08	451929.00000000006	3025.0000000000055	454954.00000000047	594628.0000000002	296155.00000000006	148509.9999999999	1087.9999999999993	1381.000000000001	735.9999999999998	829.0000000000006	597.0000000000003	313.00000000000057	153.9999999999999	328.9999999999996	282.99999999999994	344.9999999999998	199.00000000000014	283.99999999999983	111.99999999999994	82.00000000000006	80.99999999999999	124.99999999999984	96.99999999999999	106.99999999999999	55.99999999999996	66.00000000000003
EC-08A	65613.0	624.0000000000003	66237.00000000001	86310.99999999997	42998.99999999998	20939.000000000007	250.0	332.00000000000017	142.0	204.99999999999994	139.0	81.00000000000001	38.0	60.00000000000001	69.0	95.0	46.00000000000001	47.000000000000014	20.000000000000007	21.000000000000007	15.000000000000002	28.000000000000007	21.000000000000007	38.0	13.000000000000002	15.000000000000002
EC-08B	64522.00000000002	452.0	64973.99999999997	85686.00000000006	45589.99999999999	17626.000000000004	219.99999999999997	300.00000000000006	97.00000000000006	153.99999999999994	99.00000000000003	45.00000000000001	25.999999999999996	52.99999999999999	43.0	49.0	33.000000000000014	58.00000000000001	20.999999999999986	14.000000000000004	12.999999999999998	29.999999999999996	16.0	14.999999999999998	8.0	11.999999999999998
EC-08C	67519.00000000003	449.0	67968.0	87509.99999999993	44527.00000000001	21925.999999999993	143.99999999999994	185.00000000000009	111.99999999999999	129.99999999999997	95.00000000000001	45.0	27.999999999999996	54.000000000000014	38.99999999999998	54.000000000000014	25.0	33.00000000000001	15.000000000000005	13.999999999999998	15.000000000000005	19.999999999999996	15.000000000000005	19.000000000000004	11.000000000000004	13.0
EC-08D	58365.0	364.00000000000006	58729.000000000015	77705.00000000003	40878.99999999999	16561.0	170.00000000000009	148.99999999999994	85.00000000000004	107.99999999999991	92.99999999999999	31.000000000000007	16.999999999999996	52.00000000000002	20.999999999999996	41.99999999999999	33.0	38.000000000000014	16.999999999999996	7.999999999999999	11.999999999999996	15.0	10.000000000000004	11.999999999999996	7.999999999999999	3.9999999999999996
EC-08E	54371.99999999999	308.00000000000006	54679.999999999956	74600.99999999997	36427.99999999999	17219.000000000007	116.00000000000001	145.00000000000003	83.99999999999999	74.0	61.999999999999986	33.0	12.0	35.00000000000001	33.0	23.00000000000001	13.999999999999998	35.00000000000001	8.000000000000002	5.000000000000002	6.0	11.000000000000002	9.0	6.999999999999999	8.000000000000002	5.000000000000002
EC-08F	61642.0	367.0	62008.999999999985	80334.0	33947.99999999999	27102.000000000007	87.00000000000001	95.00000000000001	61.0	59.0	42.99999999999998	38.00000000000001	10.999999999999996	22.999999999999993	38.00000000000001	26.000000000000004	14.999999999999998	25.000000000000004	18.000000000000004	9.999999999999996	7.999999999999998	3.999999999999999	10.999999999999996	9.999999999999996	2.999999999999999	7.000000000000001
EC-08G	64254.000000000015	333.0	64586.999999999985	86711.00000000001	41359.0	21977.999999999996	90.99999999999999	172.0	149.99999999999997	94.99999999999993	64.00000000000001	39.00000000000001	19.99999999999999	50.99999999999998	36.99999999999999	50.00000000000001	25.000000000000004	46.99999999999999	12.0	9.999999999999995	10.999999999999993	10.999999999999993	12.999999999999998	6.0	4.000000000000001	9.0
EC-08P	15642	128	15770	15770	10425	5159	10	3	5	4	2	1	2	1	3	6	8	1	1	0	1	6	2	0	1	1
EC-09	337563.99999999965	2218.0000000000014	339781.9999999999	433990.9999999996	226887.00000000003	105335.99999999991	947.0000000000002	957.0000000000003	409.0000000000004	715.9999999999993	444.00000000000034	217.0	135.99999999999997	260.00000000000006	235.99999999999994	209.00000000000017	129.99999999999991	159.99999999999986	66.99999999999999	81.00000000000016	87.0	101.99999999999991	55.99999999999999	58.99999999999994	34.0	34.00000000000005
EC-09A	72050.00000000003	528.9999999999997	72578.99999999997	93685.00000000003	48187.00000000001	22537.000000000015	237.9999999999999	215.00000000000006	112.00000000000001	181.0	109.99999999999997	71.99999999999996	31.999999999999996	54.999999999999986	59.99999999999999	50.00000000000004	31.00000000000001	29.999999999999996	21.0	19.99999999999999	25.00000000000002	21.99999999999999	18.999999999999993	14.999999999999998	12.999999999999998	4.999999999999997
EC-09B	56861.99999999999	324.0	57186.00000000002	74469.99999999999	38055.0	17965.000000000004	131.0	132.99999999999997	87.0	92.99999999999999	66.00000000000001	33.999999999999986	25.0	55.99999999999998	46.0	46.0	24.000000000000007	26.000000000000007	10.000000000000009	13.999999999999995	8.000000000000004	15.000000000000002	10.000000000000009	8.000000000000004	3.000000000000001	6.999999999999997
EC-09C	85119.0	510.9999999999998	85629.99999999999	109409.00000000003	60081.99999999998	23728.999999999993	237.99999999999997	263.0000000000001	64.00000000000001	214.99999999999994	113.99999999999993	48.000000000000014	32.00000000000001	55.00000000000003	47.00000000000001	47.00000000000001	34.99999999999999	40.999999999999986	14.999999999999995	9.999999999999996	26.0	20.999999999999996	7.0000000000000036	10.999999999999998	9.000000000000002	9.999999999999996
EC-09D	110834.00000000001	747.9999999999999	111582.00000000001	143621.99999999994	71581.00000000001	37426.000000000015	333.99999999999966	339.0	145.0	220.0	149.00000000000003	59.99999999999999	46.99999999999999	93.99999999999999	82.99999999999999	66.00000000000001	37.00000000000001	61.99999999999998	20.000000000000004	37.00000000000001	27.999999999999993	41.999999999999986	20.000000000000004	23.999999999999982	7.999999999999998	11.999999999999991
EC-09P	12699	106	12805	12805	8982	3679	6	7	1	7	5	3	0	0	0	0	3	1	1	0	0	2	0	1	1	0
EC-10	178368.99999999983	6763.000000000002	185132.00000000006	736032.0000000002	44154.00000000002	113876.99999999993	3370.0000000000023	1309.9999999999995	3324.9999999999995	570.9999999999999	644.9999999999997	732.0	3205.000000000001	683.0	696.0000000000009	840.0000000000008	1127.9999999999993	484.9999999999999	656.9999999999999	411.9999999999997	485.0000000000001	307.0000000000002	358.00000000000034	351.00000000000006	517.9999999999999	259.9999999999999
EC-10-	9786	361	10147	10147	2244	6927	233	28	41	16	21	35	65	11	32	18	20	12	16	18	10	6	10	4	12	7
EC-10A	9983.0	338.00000000000017	10321.000000000002	53111.0	4610.999999999998	3976.000000000002	282.99999999999994	136.00000000000006	144.0	59.99999999999999	43.00000000000001	32.0	284.00000000000006	37.99999999999999	29.999999999999996	41.99999999999998	56.00000000000001	36.0	94.00000000000003	18.0	14.999999999999998	16.0	14.999999999999998	12.000000000000002	32.99999999999999	9.0
EC-10B	18684.0	752.0	19435.999999999996	63990.999999999985	4247.0	11712.0	326.00000000000006	164.0	486.0	63.0	74.99999999999999	70.99999999999999	500.00000000000006	84.99999999999999	106.0	109.99999999999997	139.00000000000003	62.0	127.00000000000001	63.0	74.99999999999999	45.999999999999986	50.99999999999999	69.99999999999999	70.99999999999999	34.99999999999999
EC-10C	14439.999999999996	493.0	14933.0	69082.0	4559.0	8216.0	254.0	168.99999999999997	283.0	51.0	59.0	59.0	207.0	70.0	55.99999999999999	68.0	88.0	42.99999999999999	32.0	35.0	49.0	27.999999999999996	37.0	19.0	35.0	23.0
EC-10D	21594.0	881.0000000000001	22474.999999999996	71114.00000000001	5748.999999999999	13390.000000000002	391.00000000000006	189.0	447.0	66.0	85.0	106.00000000000001	230.99999999999991	105.0	101.0	122.00000000000001	172.99999999999997	47.99999999999999	61.99999999999999	44.99999999999999	55.99999999999999	41.00000000000001	51.000000000000014	35.0	62.999999999999986	38.00000000000001
EC-10E	20508.0	625.0	21132.999999999996	65798.0	4538.000000000001	13151.0	528.0000000000001	160.0	471.00000000000006	83.0	100.0	112.00000000000001	305.9999999999999	93.0	98.0	146.00000000000003	151.0	71.99999999999999	68.00000000000001	67.0	84.0	53.00000000000002	65.0	63.999999999999986	63.999999999999986	34.00000000000001
EC-10F	13354.999999999996	599.9999999999999	13954.999999999998	56426.0	2545.0	8974.0	300.99999999999994	97.00000000000004	314.0	46.999999999999986	50.0	68.00000000000003	334.0	70.99999999999999	61.0	68.00000000000003	78.0	40.99999999999999	58.0	38.00000000000001	43.0	20.999999999999996	31.0	38.00000000000001	56.99999999999999	20.000000000000004
EC-10G	12387.999999999996	440.00000000000006	12828.0	48613.0	2361.0	8585.0	223.0	73.0	227.0	38.999999999999986	23.999999999999993	44.00000000000001	326.0	33.99999999999999	43.0	47.0	100.00000000000001	27.0	43.0	23.999999999999993	34.99999999999999	20.000000000000004	20.000000000000004	29.999999999999996	41.0	22.000000000000004
EC-10H	18589.999999999996	859.9999999999999	19449.999999999996	65140.999999999985	4567.0	11599.000000000005	322.99999999999994	141.0	493.0	58.99999999999999	80.0	94.00000000000001	347.9999999999999	81.99999999999997	55.0	113.0	120.99999999999996	85.00000000000001	92.00000000000003	47.00000000000001	71.0	36.0	44.999999999999986	40.999999999999986	67.0	31.00000000000001
EC-10I	16390.999999999996	556.9999999999999	16948.000000000004	72558.0	3554.0	11543.0	195.99999999999994	73.0	230.99999999999997	31.0	54.0	50.0	173.0	51.99999999999999	51.99999999999999	68.0	89.0	31.0	25.0	36.000000000000014	27.0	20.000000000000004	12.999999999999998	15.999999999999998	37.00000000000001	20.000000000000004
EC-10J	11959.999999999995	453.99999999999994	12414.000000000004	64713.999999999985	3296.000000000001	7914.000000000003	107.0	50.0	139.00000000000003	27.000000000000007	30.999999999999993	28.999999999999996	126.0	30.999999999999993	30.0	17.999999999999996	41.000000000000014	19.000000000000004	19.999999999999996	8.0	9.999999999999998	7.0	10.999999999999998	11.999999999999998	23.000000000000004	10.999999999999998
EC-10K	6279.999999999999	285.99999999999994	6565.999999999999	90811.00000000001	991.0000000000001	4717.000000000003	199.0	28.000000000000007	44.99999999999998	26.999999999999996	22.999999999999996	25.999999999999996	42.00000000000001	10.0	32.0	19.0	22.999999999999996	8.0	19.0	12.999999999999998	10.0	10.999999999999998	8.0	8.0	12.000000000000005	9.0
EC-10P	4410	116	4526	4526	892	3173	6	2	4	2	0	6	263	1	0	1	49	1	1	0	0	2	1	2	3	1
EC-11	105251.99999999997	2427.999999999999	107680.00000000013	549344.0000000001	28740.000000000007	70366.99999999994	2021.0000000000007	343.0000000000001	791.0000000000002	278.99999999999994	227.00000000000014	294.00000000000006	549.0000000000002	115.00000000000011	273.9999999999998	211.99999999999997	216.99999999999972	82.0	132.9999999999999	129.99999999999994	84.00000000000001	69.99999999999997	73.99999999999994	65.0	131.99999999999997	53.00000000000002
EC-11-	15059	335	15394	15394	4598	9687	286	50	67	48	32	40	55	8	46	21	17	11	16	28	10	9	13	8	6	3
EC-11A	28717.000000000007	455.00000000000017	29172.0	85322.00000000004	6655.999999999999	20157.000000000007	922.9999999999997	73.00000000000004	241.99999999999986	64.99999999999999	44.00000000000001	74.00000000000001	104.99999999999991	27.999999999999993	71.0	49.00000000000002	42.000000000000014	15.999999999999995	45.00000000000001	22.000000000000004	12.999999999999998	12.999999999999998	9.999999999999996	16.99999999999999	35.000000000000014	16.99999999999999
EC-11B	48162.99999999999	1334.9999999999998	49498.0	112924.0	13741.999999999998	31795.999999999996	569.0	183.0	381.0	124.99999999999999	103.99999999999997	127.00000000000003	308.0	67.99999999999997	121.99999999999999	115.00000000000003	135.99999999999994	38.99999999999999	58.000000000000014	51.999999999999986	45.99999999999999	29.999999999999993	40.99999999999999	26.999999999999986	71.00000000000001	22.999999999999996
EC-11C	9366.999999999998	257.99999999999994	9624.999999999996	68729.00000000001	1726.000000000001	6882.000000000001	237.0	28.000000000000004	99.00000000000007	35.00000000000001	42.99999999999998	53.00000000000001	41.000000000000014	10.0	32.99999999999999	27.0	16.000000000000007	16.000000000000007	12.000000000000004	27.0	14.999999999999998	18.00000000000001	10.0	12.999999999999998	17.000000000000004	9.000000000000005
EC-11P	3946	45	3991	266975	2018	1845	6	9	2	6	4	0	40	1	2	0	6	0	2	1	0	0	0	0	3	1
EC-12	211890.99999999985	4395.999999999998	216286.9999999999	667353.0000000002	55663.000000000015	146057.0	3016.0000000000014	611.9999999999998	1665.9999999999993	484.00000000000017	467.9999999999999	644.9999999999993	633.0	231.99999999999994	541.0	283.99999999999983	366.0	125.00000000000009	184.99999999999994	201.00000000000009	172.00000000000026	101.99999999999996	124.00000000000004	121.00000000000001	107.0000000000001	86.99999999999997
EC-12-	63	2	65	65	2	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-12A	58904.999999999985	1281.0	60186.00000000001	97135.00000000001	20111.999999999996	35608.000000000015	1064.9999999999998	222.00000000000003	405.00000000000006	208.00000000000003	148.00000000000006	184.99999999999997	176.00000000000003	96.00000000000001	146.0	75.00000000000001	87.00000000000001	59.99999999999999	57.000000000000014	59.000000000000014	50.0	27.000000000000007	33.0	31.000000000000004	36.00000000000002	18.999999999999993
EC-12B	101799.99999999996	1885.0000000000002	103684.99999999996	155537.0000000001	28090.00000000001	69974.99999999997	926.9999999999998	238.99999999999991	678.9999999999999	188.0	179.00000000000006	253.00000000000006	254.0	81.00000000000004	231.00000000000003	106.99999999999999	152.99999999999994	38.99999999999998	74.00000000000003	72.00000000000001	61.00000000000001	38.99999999999998	31.99999999999999	52.99999999999999	36.00000000000001	38.0
EC-12C	45903.99999999999	1161.0000000000002	47065.00000000001	80972.0	5968.000000000002	36776.000000000015	1016.0	149.99999999999997	578.0	86.00000000000006	141.0	206.00000000000006	154.00000000000006	55.000000000000014	161.00000000000003	100.00000000000004	110.99999999999996	26.000000000000004	53.999999999999986	69.99999999999997	56.99999999999999	35.99999999999999	57.99999999999999	35.99999999999999	34.999999999999986	30.000000000000004
EC-12P	5219	67	5286	333644	1491	3637	8	1	4	2	0	1	49	0	3	2	15	0	0	0	4	0	1	1	0	0
EC-13	306562.00000000006	2912.0	309473.99999999994	841672.0000000005	146912.00000000006	153104.99999999983	1270.000000000001	641.0000000000005	1101.0	682.9999999999995	403.9999999999999	308.0000000000001	369.00000000000017	239.99999999999974	446.9999999999996	223.00000000000014	114.99999999999991	134.99999999999994	84.00000000000001	93.99999999999993	139.00000000000003	69.99999999999999	70.99999999999997	57.99999999999994	44.99999999999999	48.00000000000002
EC-13-	2	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-13A	108025.99999999996	607.9999999999999	108634.0	145478.9999999999	73389.00000000001	32895.00000000001	255.99999999999994	291.00000000000017	79.99999999999997	366.99999999999983	137.0	74.00000000000001	39.999999999999986	92.99999999999994	107.99999999999999	65.00000000000001	20.999999999999996	43.999999999999986	25.999999999999993	31.999999999999993	21.999999999999993	22.999999999999996	18.999999999999996	19.999999999999993	10.999999999999996	12.999999999999996
EC-13B	48262.0	555.9999999999997	48817.999999999985	71441.99999999999	19991.0	27003.000000000007	235.99999999999994	110.00000000000001	300.00000000000006	105.0	70.99999999999999	57.99999999999998	58.999999999999986	45.999999999999986	84.00000000000001	48.999999999999986	18.0	28.99999999999999	17.0	17.0	11.000000000000002	13.999999999999996	13.999999999999996	9.0	11.000000000000002	9.999999999999998
EC-13C	43485.999999999985	543.9999999999999	44029.99999999999	66135.00000000003	9564.000000000002	32945.99999999999	181.00000000000003	39.0	284.00000000000006	26.999999999999996	62.000000000000014	39.0	45.00000000000002	28.0	80.99999999999996	40.99999999999999	25.999999999999993	18.999999999999996	7.0	10.0	39.0	15.0	8.0	8.0	6.0	11.0
EC-13D	90795.99999999996	1066.0000000000005	91862.00000000004	137779.0	33979.000000000015	54373.99999999999	578.9999999999997	188.00000000000003	430.0000000000001	174.99999999999991	130.00000000000009	130.99999999999997	214.0	68.99999999999999	172.99999999999997	63.99999999999998	42.999999999999986	41.99999999999997	32.99999999999998	35.0	44.0	15.000000000000005	28.999999999999986	19.000000000000004	17.0	12.999999999999998
EC-13P	15990	138	16128	420835	9989	5885	18	13	7	9	4	6	11	4	1	4	7	1	1	0	23	3	1	2	0	1
EC-14	162072.00000000006	2432.0	164504.0	482356.00000000023	69752.0	87660.99999999999	1114.9999999999998	310.9999999999997	765.0	346.00000000000017	217.9999999999999	252.00000000000009	302.00000000000006	147.00000000000006	239.99999999999994	247.00000000000003	125.0	104.99999999999999	80.0000000000001	81.99999999999996	75.99999999999996	41.999999999999986	48.000000000000036	57.99999999999999	54.99999999999997	45.0
EC-14-	87	3	90	90	1	85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-14A	44268.99999999999	563.0000000000001	44831.999999999985	69047.0	27931.99999999999	15259.999999999998	262.0	100.0	121.0	133.0	66.00000000000003	63.00000000000001	32.000000000000014	50.99999999999998	42.0	54.0	28.99999999999999	13.999999999999995	19.0	21.0	13.0	10.000000000000005	13.0	19.0	9.000000000000002	5.9999999999999964
EC-14B	51698.000000000015	1050.0	52748.000000000015	86684.99999999999	13935.000000000002	35887.0	445.0	83.0	383.99999999999994	74.0	83.0	69.0	193.0000000000001	35.00000000000001	97.99999999999996	94.99999999999999	59.999999999999986	44.0	29.999999999999993	27.99999999999999	27.0	22.0	23.999999999999996	23.999999999999996	31.000000000000004	27.0
EC-14C	55218.999999999985	695.9999999999998	55915.00000000003	85401.0	21002.0	32631.00000000001	383.99999999999983	110.00000000000003	251.99999999999997	131.00000000000003	64.99999999999996	117.00000000000001	52.000000000000014	58.00000000000002	97.99999999999996	94.00000000000003	31.99999999999999	43.00000000000001	30.00000000000001	32.99999999999999	31.000000000000004	7.999999999999997	11.0	15.000000000000005	11.0	11.0
EC-14P	10799	120	10919	241133	6882	3798	23	18	8	8	4	3	25	3	2	4	4	4	1	0	5	2	0	0	4	1
EC-15	923892.9999999997	6643.999999999999	930536.9999999985	1230966.0	582783.9999999998	327593.9999999997	3111.9999999999977	1942.9999999999995	912.0000000000008	1669.0000000000034	921.9999999999991	603.9999999999997	301.9999999999998	812.9999999999999	552.9999999999998	492.00000000000034	399.00000000000006	475.00000000000017	220.0	203.00000000000006	185.00000000000003	170.99999999999997	177.00000000000006	145.99999999999994	99.00000000000007	118.00000000000003
EC-15A	69661.00000000001	333.9999999999998	69994.99999999999	96353.99999999994	46751.99999999998	21665.999999999993	306.9999999999999	192.0	77.0	188.99999999999994	98.00000000000007	54.00000000000001	27.000000000000004	42.00000000000001	46.99999999999999	31.000000000000004	26.000000000000004	39.99999999999999	23.0	9.999999999999998	19.999999999999996	13.000000000000002	13.000000000000002	8.999999999999991	14.000000000000005	11.000000000000002
EC-15B	64368.99999999997	432.0	64801.0	87897.00000000004	41510.0	21829.999999999993	278.0	156.0	55.99999999999998	138.00000000000003	44.99999999999999	44.000000000000014	20.999999999999996	60.000000000000014	36.99999999999999	32.00000000000001	20.999999999999996	36.00000000000001	11.000000000000004	13.999999999999995	13.999999999999995	13.000000000000004	20.999999999999996	11.000000000000004	6.999999999999997	13.999999999999995
EC-15C	76418.00000000001	502.00000000000006	76920.00000000001	105779.0	49854.0	25198.999999999996	365.0000000000001	178.99999999999997	57.99999999999998	210.00000000000009	83.00000000000001	64.99999999999999	34.000000000000014	70.00000000000004	53.99999999999997	40.000000000000014	32.99999999999999	37.999999999999986	25.0	18.999999999999993	21.0	17.000000000000007	23.999999999999996	13.999999999999998	7.999999999999999	7.999999999999999
EC-15D	65853.0	547.9999999999998	66401.0	92150.00000000003	42240.00000000001	22538.0	268.99999999999983	140.0	80.0	114.99999999999996	82.99999999999997	56.00000000000004	17.999999999999993	71.99999999999997	47.000000000000014	41.0	35.999999999999986	32.0	17.000000000000004	12.0	8.999999999999996	15.000000000000004	11.000000000000002	7.000000000000005	6.0	8.999999999999996
EC-15E	53597.99999999998	342.9999999999999	53941.0	71904.99999999999	36496.99999999999	16282.000000000002	185.00000000000003	127.99999999999997	57.0	89.0	61.999999999999986	37.0	15.999999999999996	47.999999999999986	29.000000000000004	35.0	30.999999999999993	27.00000000000002	21.000000000000004	8.999999999999996	8.999999999999996	10.999999999999996	6.999999999999999	8.999999999999996	3.999999999999999	4.999999999999999
EC-15F	53285.00000000002	270.0	53555.0	70131.0	32854.0	19681.000000000004	181.99999999999994	107.00000000000003	53.99999999999998	97.99999999999997	40.999999999999986	28.000000000000004	16.0	37.0	37.0	31.0	24.000000000000004	31.0	11.000000000000005	12.000000000000002	11.000000000000005	7.000000000000001	10.000000000000005	8.0	2.0	3.0000000000000004
EC-15G	62174.0	359.99999999999994	62534.000000000015	82441.0	38035.999999999985	23273.00000000001	169.0	124.00000000000004	54.00000000000001	108.00000000000001	56.0	33.0	14.999999999999998	48.0	36.0	40.00000000000001	37.00000000000001	36.0	12.999999999999998	17.0	17.0	12.999999999999998	14.999999999999998	12.999999999999998	12.999999999999998	7.999999999999998
EC-15H	69380.0	390.00000000000006	69770.00000000001	89310.00000000003	43051.999999999985	25547.000000000007	127.00000000000006	97.0	67.00000000000001	119.0	63.99999999999999	34.00000000000001	21.999999999999996	40.00000000000002	43.0	30.000000000000007	24.999999999999993	21.999999999999996	15.999999999999998	12.999999999999996	10.999999999999998	10.999999999999998	12.000000000000002	10.000000000000005	9.000000000000002	9.000000000000002
EC-15I	70667.99999999999	349.00000000000006	71017.0	94742.99999999996	41880.99999999999	27812.999999999996	199.99999999999997	130.00000000000003	70.00000000000001	104.00000000000003	57.00000000000003	60.00000000000003	22.0	70.00000000000001	45.0	33.00000000000001	30.000000000000014	42.0	13.000000000000004	18.000000000000004	15.999999999999995	11.999999999999998	11.999999999999998	19.00000000000001	5.999999999999999	15.000000000000007
EC-15J	68047.00000000001	435.99999999999994	68483.00000000003	89630.99999999999	44172.00000000001	23055.999999999993	160.9999999999999	108.99999999999999	65.0	100.0	63.999999999999986	29.000000000000004	21.0	87.00000000000009	31.00000000000001	23.999999999999986	29.000000000000004	25.0	13.999999999999995	21.0	10.0	5.0	6.999999999999997	5.0	2.9999999999999982	9.000000000000004
EC-15K	54555.00000000001	310.99999999999983	54865.99999999999	73283.0	34501.0	19328.000000000007	146.0	120.0	48.00000000000002	88.00000000000001	58.99999999999997	28.999999999999993	14.0	46.99999999999998	30.0	28.999999999999993	16.999999999999996	32.0	11.000000000000002	6.000000000000003	11.000000000000002	9.999999999999998	9.999999999999998	8.0	4.999999999999999	6.000000000000003
EC-15L	60922.0	491.9999999999998	61414.0	81523.00000000001	34912.0	25113.000000000004	277.0	111.99999999999997	51.000000000000014	77.99999999999999	65.0	47.000000000000014	16.999999999999996	51.000000000000014	35.999999999999986	28.999999999999993	28.999999999999993	26.999999999999996	17.999999999999993	15.999999999999998	6.999999999999998	5.000000000000002	10.000000000000004	8.999999999999996	8.999999999999996	3.9999999999999996
EC-15M	61286.00000000001	458.00000000000017	61743.99999999998	82655.99999999997	36237.00000000002	23998.99999999999	207.99999999999997	163.0	95.0	95.99999999999997	69.0	42.999999999999986	36.99999999999998	84.00000000000001	28.999999999999993	45.999999999999986	26.999999999999996	51.99999999999999	13.999999999999996	18.0	13.999999999999996	13.999999999999996	10.000000000000004	14.999999999999998	7.999999999999998	7.999999999999998
EC-15N	47471.000000000015	308.0	47779.00000000002	65845.99999999999	28906.999999999985	17595.999999999996	198.0	168.99999999999997	68.99999999999997	116.99999999999999	70.99999999999999	40.999999999999986	21.000000000000007	48.00000000000002	45.999999999999986	44.99999999999999	24.00000000000001	28.000000000000014	12.000000000000005	18.0	12.999999999999991	15.999999999999993	12.000000000000005	7.9999999999999964	3.0000000000000013	9.0
EC-15P	46206	1111	47317	47317	31379	14673	40	17	11	20	5	4	1	9	6	6	10	7	1	0	2	9	3	1	2	0
EC-16	344112.9999999999	2886.0000000000014	346999.0000000003	503105.9999999998	201980.99999999983	136232.9999999999	1414.9999999999995	766.9999999999997	587.0000000000001	670.0000000000002	379.9999999999998	263.0	132.00000000000006	284.9999999999999	246.00000000000003	244.00000000000009	153.00000000000009	227.99999999999986	102.00000000000004	87.00000000000003	66.99999999999997	61.99999999999998	64.99999999999996	43.999999999999986	52.00000000000003	50.00000000000002
EC-16A	64302.00000000001	941.0	65242.999999999985	102643.00000000001	25750.999999999996	36970.99999999999	411.99999999999994	141.0	218.99999999999994	125.00000000000004	73.00000000000001	86.00000000000004	45.999999999999986	38.99999999999999	68.0	88.00000000000003	43.00000000000002	77.99999999999999	28.999999999999996	25.0	17.0	16.000000000000004	20.0	12.999999999999996	19.0	22.999999999999993
EC-16B	70905.99999999997	508.00000000000017	71413.99999999999	101695.99999999999	49894.999999999985	19622.000000000007	354.00000000000006	263.99999999999983	83.99999999999994	208.99999999999997	90.99999999999999	45.00000000000001	27.00000000000001	88.00000000000004	49.00000000000002	36.000000000000014	27.99999999999998	39.999999999999986	9.000000000000004	13.99999999999999	9.000000000000004	8.0	11.000000000000005	6.999999999999995	8.0	8.0
EC-16C	76469.99999999999	558.0	77028.0	108244.00000000004	45616.99999999998	29540.999999999996	328.0000000000001	154.00000000000003	123.99999999999997	144.00000000000006	95.99999999999999	63.00000000000001	32.0	65.99999999999999	50.000000000000014	49.0	25.000000000000007	53.00000000000001	30.00000000000001	26.0	20.999999999999993	14.000000000000004	11.999999999999998	4.0	11.000000000000002	10.000000000000004
EC-16D	57124.0	354.99999999999983	57478.99999999999	83217.99999999999	34799.0	21611.999999999993	143.0	88.00000000000004	64.99999999999999	85.99999999999997	55.000000000000014	37.99999999999998	12.0	36.0	31.000000000000007	29.999999999999993	29.999999999999993	22.00000000000001	26.000000000000007	8.000000000000002	9.0	2.0000000000000004	12.0	9.0	6.0	4.999999999999999
EC-16E	67833.0	470.99999999999994	68303.99999999997	99773.99999999994	40931.0	26023.000000000007	173.99999999999997	119.00000000000003	93.00000000000001	100.99999999999997	62.999999999999986	30.000000000000004	12.000000000000002	54.000000000000014	48.00000000000001	41.00000000000002	25.000000000000004	34.000000000000014	7.0	14.0	10.0	21.000000000000004	10.0	11.000000000000004	8.000000000000004	4.000000000000002
EC-16P	7478	53	7531	7531	4988	2464	4	1	2	5	2	1	3	2	0	0	2	1	1	0	1	1	0	0	0	0
EC-17	450037.9999999999	3785.000000000006	453822.99999999994	616186.0000000003	298448.0000000003	143761.0	1921.0000000000011	1268.0	477.0000000000003	1115.0000000000002	488.00000000000034	325.00000000000006	145.99999999999991	416.9999999999998	294.9999999999998	237.00000000000014	182.9999999999998	253.99999999999963	109.99999999999997	81.99999999999999	87.00000000000006	102.0000000000001	93.00000000000003	101.00000000000001	50.99999999999994	76.99999999999986
