entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP
EC-21F	42961.99999999999	323.99999999999994	43285.99999999999	48510.0	21556.000000000004	20307.999999999996	778.9999999999999	52.0	205.00000000000006	62.0
EC-21G	28292.999999999993	236.99999999999997	28530.00000000001	32904.0	13806.000000000004	13643.999999999995	629.0000000000001	32.99999999999999	129.00000000000003	51.99999999999999
EC-21H	47426.999999999985	505.00000000000006	47932.00000000001	60325.999999999985	24459.000000000007	18287.000000000004	4161.000000000001	58.99999999999999	378.00000000000006	83.0
EC-21P	4051	22	4073	4073	2475	1402	98	0	39	37
EC-22	342761.9999999994	4537.0000000000055	347299.0	411994.00000000047	195443.99999999994	126538.0	13706.00000000002	376.0000000000002	6184.000000000002	514.0000000000002
EC-22A	48447.99999999999	537.9999999999997	48985.999999999985	57629.000000000015	26926.000000000004	18803.0	2200.9999999999995	44.99999999999997	432.0000000000001	41.0
EC-22B	37407.0	490.0	37896.999999999985	45109.0	19599.000000000007	15842.000000000002	1477.0000000000002	31.999999999999996	403.00000000000017	54.00000000000001
EC-22C	36735.0	443.00000000000006	37178.00000000001	45145.999999999985	20183.999999999996	14567.0	1506.0000000000005	31.0	383.99999999999994	63.0
EC-22D	34355.00000000001	327.99999999999983	34683.00000000001	41612.00000000001	19130.0	13220.0	1798.9999999999995	17.000000000000004	167.99999999999997	20.999999999999996
EC-22E	40165.999999999985	275.0	40440.999999999985	48873.00000000001	24108.000000000004	13813.999999999993	1945.0000000000002	29.000000000000007	219.00000000000006	51.00000000000003
EC-22F	29022.0	219.00000000000009	29241.0	34503.99999999999	17182.999999999996	10433.000000000002	1197.0000000000005	26.0	153.99999999999997	29.000000000000007
EC-22G	38253.00000000001	771.0	39023.99999999999	45811.0	22888.999999999996	12516.999999999998	862.0000000000001	77.99999999999999	1838.0000000000002	69.00000000000001
EC-22H	39399.0	855.9999999999999	40255.0	47332.99999999999	22644.999999999993	13748.999999999998	1198.0	52.000000000000014	1683.0000000000002	72.0
EC-22I	33576.00000000001	571.9999999999999	34148.0	40531.0	19249.0	11996.999999999998	1370.9999999999998	66.0	789.0	104.00000000000001
EC-22P	5401	45	5446	5446	3531	1596	150	0	114	10
LK	6520156.000000021	80469.99999999996	6600625.999999963	8263357.999999979	3450814.999999996	2546348.0000000014	273427.9999999999	173933.99999999968	58530.999999999985	16994.999999999985
