entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5
EC-15K	43533.00000000001	1744.9999999999995	45277.999999999985	55871.99999999999	20828.999999999996	22166.999999999996	0	0	263.0	273.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15L	44779.000000000015	1947.0	46726.00000000002	59146.000000000015	22173.000000000004	22042.0	0	0	334.0	229.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15M	46245.99999999998	1752.0	47997.99999999998	60626.99999999998	23746.000000000004	21804.999999999993	0	0	491.00000000000017	203.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15N	36084.000000000015	2243.0	38327.0	49109.00000000001	18300.000000000004	17193.0	0	0	466.00000000000034	125.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15P	19356	390	19746	20989	10496	8510	0	0	161	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16	280710.9999999999	13144.00000000002	293873.00000000035	385690.0000000002	150587.0000000001	127671.00000000006	0	0	1614.9999999999995	838.0000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16A	50047.99999999999	2943.999999999999	52991.99999999998	73756.99999999999	26645.0	23166.000000000004	0	0	150.00000000000003	87.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16B	58613.0	2948.9999999999986	61580.00000000001	80009.99999999999	32678.999999999996	25367.000000000004	0	0	438.99999999999994	128.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16C	61641.99999999996	2722.9999999999995	64365.0	83057.00000000004	31998.999999999996	29075.999999999996	0	0	355.9999999999999	210.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16D	47852.00000000001	1804.0	49656.00000000001	64449.0	26286.000000000004	21119.999999999996	0	0	282.0000000000001	164.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16E	57410.0	2613.000000000001	60023.0	78918.99999999999	29943.99999999999	26925.000000000004	0	0	338.00000000000006	202.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-16P	5146	111	5257	5498	3034	2017	0	0	50	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17	326983.9999999998	14620.0	341603.99999999965	418958.9999999999	180454.00000000003	142084.00000000003	0	0	3077.000000000001	1368.9999999999984	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17A	42978.99999999999	1745.9999999999993	44724.99999999999	55792.00000000001	25041.000000000004	17388.999999999996	0	0	336.0000000000002	213.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17B	41098.0	1551.9999999999998	42650.0	51975.00000000002	22824.999999999993	17966.0	0	0	234.00000000000006	73.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17C	46359.99999999999	1878.0000000000005	48237.999999999985	62047.99999999999	25276.999999999993	19948.999999999996	0	0	849.0000000000002	285.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17D	49509.999999999985	2415.0000000000014	51924.999999999985	65366.99999999998	24305.999999999996	24548.0	0	0	504.9999999999999	150.99999999999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17E	63602.00000000002	3159.9999999999995	66762.00000000001	79686.99999999994	37744.00000000002	25090.99999999999	0	0	482.9999999999999	284.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17F	32059.99999999999	1672.9999999999998	33732.99999999999	41088.0	17880.999999999996	13761.999999999996	0	0	289.99999999999994	126.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17G	40273.000000000015	1976.0000000000002	42249.0	50968.99999999999	20987.000000000004	18886.0	0	0	251.99999999999994	147.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17P	11102	220	11322	12033	6393	4493	0	0	128	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18	161078.00000000006	6433.999999999996	167511.99999999997	204137.99999999983	82438.00000000004	76706.00000000001	0	0	1934.0000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18A	45850.0	1758.0000000000007	47608.000000000015	57393.000000000015	24659.999999999996	20379.0	0	0	811.0000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18B	44855.99999999999	1625.9999999999998	46482.0	55264.00000000001	22287.000000000007	22261.000000000004	0	0	308.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18C	66693.0	2984.000000000001	69676.99999999997	87535.00000000004	33381.0	32562.000000000004	0	0	750.0000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18P	3679	66	3745	3946	2110	1504	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19	337059.00000000023	28540.0	365598.9999999999	444632.0000000002	146545.99999999985	182130.9999999999	0	0	3555.000000000003	1540.9999999999989	685.0000000000001	0	2600.999999999999	0	0	0	0	0	0	0	0	0	0	0
EC-19A	45379.99999999999	3083.0000000000014	48463.00000000003	58235.000000000015	16701.999999999996	27955.999999999985	0	0	319.00000000000006	241.99999999999997	86.0	0	74.99999999999999	0	0	0	0	0	0	0	0	0	0	0
EC-19B	27441.0	2743.9999999999995	30184.99999999999	36342.0	12645.999999999998	14339.999999999996	0	0	194.99999999999997	93.00000000000001	87.0	0	80.00000000000003	0	0	0	0	0	0	0	0	0	0	0
EC-19C	34712.0	3731.0000000000005	38442.999999999985	45788.00000000001	13012.000000000004	21180.0	0	0	242.99999999999994	62.0	63.99999999999998	0	150.99999999999994	0	0	0	0	0	0	0	0	0	0	0
EC-19D	28961.000000000004	1936.9999999999998	30898.0	40039.00000000001	14070.0	14147.0	0	0	340.0000000000001	258.0	30.0	0	116.00000000000001	0	0	0	0	0	0	0	0	0	0	0
EC-19E	36893.999999999985	3418.999999999999	40313.00000000001	48807.00000000001	15341.000000000002	20676.999999999996	0	0	464.99999999999994	168.00000000000006	75.99999999999999	0	167.00000000000003	0	0	0	0	0	0	0	0	0	0	0
EC-19F	37102.00000000001	3095.0	40197.0	47126.99999999998	16791.999999999996	19310.00000000001	0	0	520.0	210.99999999999997	76.99999999999999	0	192.00000000000003	0	0	0	0	0	0	0	0	0	0	0
EC-19G	40568.99999999998	3299.9999999999995	43868.999999999985	53642.999999999985	18811.0	19935.00000000001	0	0	611.9999999999998	153.99999999999994	65.00000000000001	0	992.0	0	0	0	0	0	0	0	0	0	0	0
EC-19H	42404.0	3255.0000000000005	45658.999999999985	56426.0	19544.999999999996	21712.999999999996	0	0	396.0	172.0	111.99999999999999	0	466.0	0	0	0	0	0	0	0	0	0	0	0
EC-19I	34892.0	3780.0000000000005	38671.99999999999	48853.000000000015	14491.0	19573.999999999996	0	0	310.99999999999994	92.00000000000003	75.00000000000001	0	349.0	0	0	0	0	0	0	0	0	0	0	0
EC-19P	8704	196	8900	9372	5136	3299	0	0	154	89	13	0	13	0	0	0	0	0	0	0	0	0	0	0
EC-20	154662.99999999983	16305.000000000005	170968.0	203178.00000000015	77954.99999999996	67752.99999999997	0	0	1895.9999999999993	0	90.00000000000001	0	105.99999999999996	0	0	6592.000000000002	0	0	0	0	64.00000000000001	0	0	207.00000000000006
EC-20A	38754.00000000001	4139.999999999999	42893.999999999985	50852.00000000001	18546.000000000007	18525.99999999999	0	0	421.99999999999983	0	27.999999999999993	0	42.0	0	0	1103.9999999999995	0	0	0	0	27.0	0	0	58.99999999999999
EC-20B	49561.0	5328.000000000001	54889.00000000002	64228.99999999999	27459.000000000007	20277.0	0	0	430.9999999999997	0	36.999999999999986	0	40.000000000000036	0	0	1215.0000000000005	0	0	0	0	20.999999999999993	0	0	80.99999999999997
EC-20C	62801.0	6766.000000000002	69566.99999999999	84310.00000000004	29989.0	27462.999999999996	0	0	1000.0000000000002	0	23.000000000000007	0	24.000000000000004	0	0	4220.0	0	0	0	0	16.000000000000004	0	0	65.99999999999999
EC-20P	3547	71	3618	3787	1961	1487	0	0	43	0	2	0	0	0	0	53	0	0	0	0	0	0	0	1
EC-21	460284.9999999995	23610.999999999996	483889.9999999998	564193.9999999999	233687.00000000006	220750.0000000002	0	0	2330.0	1633.9999999999989	1554.9999999999998	0	126.99999999999999	0	0	0	0	0	0	0	202.00000000000003	0	0	0
EC-21A	56742.99999999999	2797.0000000000005	59540.000000000015	71614.00000000001	30713.999999999996	25069.999999999996	0	0	229.00000000000003	538.0000000000002	150.00000000000009	0	13.000000000000004	0	0	0	0	0	0	0	29.0	0	0	0
EC-21B	67458.0	3291.0000000000005	70749.00000000001	83491.99999999999	35045.0	31619.000000000004	0	0	303.0	242.99999999999994	204.0	0	15.0	0	0	0	0	0	0	0	29.000000000000004	0	0	0
EC-21C	46861.00000000001	2541.0	49402.0	56593.00000000001	21302.0	25008.000000000004	0	0	231.99999999999994	121.00000000000003	164.00000000000006	0	14.999999999999991	0	0	0	0	0	0	0	19.0	0	0	0
EC-21D	58997.0	3869.9999999999995	62860.999999999985	73136.00000000001	28291.999999999996	29958.99999999999	0	0	373.0	133.00000000000003	204.00000000000003	0	13.999999999999998	0	0	0	0	0	0	0	21.999999999999996	0	0	0
EC-21E	57048.0	3008.999999999999	60056.999999999985	69702.0	25323.99999999999	31182.99999999999	0	0	237.00000000000009	101.0	170.99999999999997	0	14.999999999999993	0	0	0	0	0	0	0	17.0	0	0	0
EC-21F	56268.999999999985	2812.0000000000014	59081.0	66887.99999999999	27907.999999999996	27819.000000000004	0	0	139.99999999999994	127.99999999999999	222.00000000000006	0	17.000000000000004	0	0	0	0	0	0	0	34.999999999999986	0	0	0
EC-21G	36258.99999999999	1715.9999999999993	37974.99999999999	43279.000000000015	18312.000000000007	17674.0	0	0	75.0	55.0	115.99999999999997	0	10.999999999999998	0	0	0	0	0	0	0	15.999999999999998	0	0	0
EC-21H	71719.00000000004	3490.0000000000014	75208.99999999994	89903.0	41894.0	28546.999999999996	0	0	653.9999999999999	238.99999999999997	324.0	0	26.0	0	0	0	0	0	0	0	35.0	0	0	0
EC-21P	8931	85	9016	9587	4896	3871	0	0	87	76	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EC-22	398009.9999999998	17043.00000000001	415052.99999999977	513824.9999999998	190688.99999999983	203937.9999999999	0	0	3383.0000000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22A	55468.99999999999	1845.0	57313.99999999999	70141.99999999999	26678.0	28357.0	0	0	434.0000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22B	41677.0	1708.9999999999995	43386.000000000015	54044.00000000001	20730.000000000004	20647.000000000004	0	0	300.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22C	41937.999999999985	1624.0	43562.00000000003	54932.99999999999	23084.0	18311.000000000007	0	0	543.0000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22D	37790.99999999999	1560.0000000000002	39350.99999999997	49996.00000000001	19346.000000000004	17976.000000000007	0	0	468.9999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22E	48187.000000000015	2009.9999999999998	50197.00000000001	63001.0	21814.000000000004	25920.99999999999	0	0	452.0000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22F	33078.99999999999	1406.0000000000005	34485.0	42338.0	15383.0	17392.000000000004	0	0	304.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22G	43687.0	2603.9999999999986	46291.0	57327.99999999998	19340.0	24144.99999999999	0	0	201.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22H	43907.000000000015	1910.0	45817.00000000001	56450.99999999999	21535.999999999993	22082.000000000004	0	0	289.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22I	40283.00000000001	2125.0	42408.0	52714.0	16305.000000000004	23725.000000000004	0	0	252.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22P	11992	250	12242	12878	6473	5382	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK	7943688.000000012	400395.00000000064	8344094.999999982	11163063.999999955	3887804.9999999916	3498370.0000000005	143307.00000000015	132460.99999999983	90077.99999999972	68538.00000000029	48199.000000000095	24974.00000000001	16689.999999999945	11567.000000000011	9411.000000000002	6592.000000000002	2093.999999999998	1112.9999999999989	812.9999999999997	588.9999999999999	343.0	270.0	267.00000000000017	207.00000000000006
